date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:57	89865/89865	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:07:21%20GMT	https://ambronite.com/cdn/shop/files/Rajdeep-Gahir_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Rajdeep-Gahir_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:03:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:03:54%20GMT	http://ambronite.com/cdn/shop/files/David-t_480x.png?v=1613152710	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/David-t_480xb1fb.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:03:58	110591/110591	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f392bd373cd69b071e9d42543e912d29%22	https://ambronite.com/pages/community-david-dietrich-spartan-racer	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-david-dietrich-spartan-racer.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:03:59	88322/88322	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:07:16%20GMT	https://ambronite.com/cdn/shop/files/David-t_480x.png?v=1613152710	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/David-t_480xb1fb.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:03:56%20GMT	http://ambronite.com/cdn/shop/files/Minttu-t_480x.png?v=1613161920	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Minttu-t_480x351c.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:01	109215/109215	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f1b76760e3d9cc902ac1be3ddca49e07%22	https://ambronite.com/pages/community-minttu-tuominen-ice-hockey	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-minttu-tuominen-ice-hockey.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:02	90633/90633	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:47:35%20GMT	https://ambronite.com/cdn/shop/files/Minttu-t_480x.png?v=1613161920	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Minttu-t_480x351c.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:03:59%20GMT	http://ambronite.com/cdn/shop/files/Neil-t_480x.png?v=1613152952	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Neil-t_480x2dab.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:03	110168/110168	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2a4800b9705604ec610fecdc84a1bf2b%22	https://ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/neil-mcnab-leading-backcountry-snowboard-guide.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:04	95231/95231	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:51:35%20GMT	https://ambronite.com/cdn/shop/files/Neil-t_480x.png?v=1613152952	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Neil-t_480x2dab.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:01%20GMT	http://ambronite.com/cdn/shop/files/andria1_480x.jpg?v=1613701321	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/andria1_480x1047.jpg	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:05	112114/112114	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:00ef89bc3692e3b4f326569dde3afcda%22	https://ambronite.com/pages/community-andria-louka	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-andria-louka.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:06	49127/49127	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Dec%202024%2017:07:05%20GMT	https://ambronite.com/cdn/shop/files/andria1_480x.jpg?v=1613701321	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/andria1_480x1047.jpg	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:04%20GMT	http://ambronite.com/cdn/shop/files/chris-t_480x.png?v=1613154523	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/chris-t_480x4d72.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:07	108994/108994	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e3b1453ec0f62e9b35031e87edf73151%22	https://ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-md-chris-mccarthy-lifestyle-change.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:08	85976/85976	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:07:05%20GMT	https://ambronite.com/cdn/shop/files/chris-t_480x.png?v=1613154523	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/chris-t_480x4d72.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:05%20GMT	http://ambronite.com/cdn/shop/files/sanna-ruuska_480x.jpg?v=1613701175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/sanna-ruuska_480x4e9c.jpg	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:09	112502/112502	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7e5db48989a42620eb5bef36f5fa08dc%22	https://ambronite.com/pages/community-sanna-ruuska	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-sanna-ruuska.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:09	40787/40787	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202024%2021:49:11%20GMT	https://ambronite.com/cdn/shop/files/sanna-ruuska_480x.jpg?v=1613701175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/sanna-ruuska_480x4e9c.jpg	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:06%20GMT	http://ambronite.com/cdn/shop/files/Teemu-Arina-cp_large_6afd8833-da76-47d2-b5a2-bab938c77e41_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Teemu-Arina-cp_large_6afd8833-da76-47d2-b5a2-bab938c77e41_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:11	109429/109429	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6650db2c56983938ac9783b18f89b1e0%22	https://ambronite.com/pages/teemu-arina-hacking-busy-lifestyle	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/teemu-arina-hacking-busy-lifestyle.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:12	81761/81761	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:06:53%20GMT	https://ambronite.com/cdn/shop/files/Teemu-Arina-cp_large_6afd8833-da76-47d2-b5a2-bab938c77e41_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Teemu-Arina-cp_large_6afd8833-da76-47d2-b5a2-bab938c77e41_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:09%20GMT	http://ambronite.com/cdn/shop/files/Alena-t_480x.png?v=1613152122	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Alena-t_480xe2b6.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:13	110193/110193	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:291cea67e5f13d0cab1f01e680faf3a5%22	https://ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/plant-based-diet-with-alena-from-nutriciously.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:14	75433/75433	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:06:49%20GMT	https://ambronite.com/cdn/shop/files/Alena-t_480x.png?v=1613152122	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Alena-t_480xe2b6.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:11%20GMT	http://ambronite.com/cdn/shop/files/Stephen_Devore_large_e578bef6-b5fa-457d-b7e8-cdb31274ac4c_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Stephen_Devore_large_e578bef6-b5fa-457d-b7e8-cdb31274ac4c_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:15	114323/114323	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:cacc8d519b8de8e047d0f03914c02909%22	https://ambronite.com/pages/stephen-de-vore	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/stephen-de-vore.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:16	91031/91031	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:06:45%20GMT	https://ambronite.com/cdn/shop/files/Stephen_Devore_large_e578bef6-b5fa-457d-b7e8-cdb31274ac4c_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Stephen_Devore_large_e578bef6-b5fa-457d-b7e8-cdb31274ac4c_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:13%20GMT	http://ambronite.com/cdn/shop/files/Pauline-t_480x.png?v=1613152710	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Pauline-t_480xb1fb.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:17	108916/108916	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a64c5b7feb4c72361c91c4f23aa7d17b%22	https://ambronite.com/pages/community-pauline-leung-development-coordinator	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-pauline-leung-development-coordinator.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:18	76323/76323	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Dec%202024%2017:06:40%20GMT	https://ambronite.com/cdn/shop/files/Pauline-t_480x.png?v=1613152710	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Pauline-t_480xb1fb.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:15%20GMT	http://ambronite.com/cdn/shop/files/Jon-cp_large_480x.png?v=1613150759	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Jon-cp_large_480xf1ce.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:19	111179/111179	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:5addd9c002097cada0ee72d24f470b16%22	https://ambronite.com/pages/jon-aslund-software-developer-spotify	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/jon-aslund-software-developer-spotify.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:19	43588/43588	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:55:36%20GMT	https://ambronite.com/cdn/shop/files/Jon-cp_large_480x.png?v=1613150759	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Jon-cp_large_480xf1ce.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:16%20GMT	http://ambronite.com/cdn/shop/files/sami-t_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/sami-t_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:21	111399/111399	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e03079d4b507316d467c700cb7462813%22	https://ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/sami-tallberg-learn-from-wild-food-chef.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:22	56186/56186	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:41:58%20GMT	https://ambronite.com/cdn/shop/files/sami-t_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/sami-t_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:19%20GMT	http://ambronite.com/cdn/shop/files/Christofer_Johnsson_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Christofer_Johnsson_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:23	114887/114887	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:66ea3886407049ec5ed09884618337b3%22	https://ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-christofer-johnsson-guitarist-and-founding-member-of-therion.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:24	87250/87250	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:54:48%20GMT	https://ambronite.com/cdn/shop/files/Christofer_Johnsson_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Christofer_Johnsson_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:21%20GMT	http://ambronite.com/cdn/shop/files/zsombor-deak_480x.png?v=1613549743	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/zsombor-deak_480xfa71.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:25	113627/113627	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:25df4b534fa88b5e948252125be99ab8%22	https://ambronite.com/pages/community-zsombor-deak	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-zsombor-deak.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:26	70920/70920	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:49:59%20GMT	https://ambronite.com/cdn/shop/files/zsombor-deak_480x.png?v=1613549743	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/zsombor-deak_480xfa71.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:22%20GMT	http://ambronite.com/cdn/shop/files/Stefan_Engblom_480x.png?v=1613534676	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Stefan_Engblom_480xe19d.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:27	110693/110693	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e555d8efd163a059aa89c1ce778c320b%22	https://ambronite.com/pages/community-stefan-engblom-food-and-energy-for-hectic-tour-travel-life	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-stefan-engblom-food-and-energy-for-hectic-tour-travel-life.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:28	51263/51263	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:44:23%20GMT	https://ambronite.com/cdn/shop/files/Stefan_Engblom_480x.png?v=1613534676	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Stefan_Engblom_480xe19d.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:25%20GMT	http://ambronite.com/cdn/shop/files/Janne-Koivistoinen_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Janne-Koivistoinen_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:29	111736/111736	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b1f9f886572863ef7cfa144a6f168100%22	https://ambronite.com/pages/community-janne-koivistoinen-not-average-freelance-designer	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-janne-koivistoinen-not-average-freelance-designer.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:29	102099/102099	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:46:47%20GMT	https://ambronite.com/cdn/shop/files/Janne-Koivistoinen_480x.png?v=1613719175	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Janne-Koivistoinen_480xb384.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:26%20GMT	http://ambronite.com/cdn/shop/files/Bhawna-Sharma_3b02662f-4afe-428e-a6b7-d265c1cabd5f_480x.png?v=1613741844	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Bhawna-Sharma_3b02662f-4afe-428e-a6b7-d265c1cabd5f_480x5f3d.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:31	123025/123025	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ac212651ebbd6c9bb838bccf2c49b357%22	https://ambronite.com/pages/community-bhawna-sharma	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-bhawna-sharma.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:32	52627/52627	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:42:46%20GMT	https://ambronite.com/cdn/shop/files/Bhawna-Sharma_3b02662f-4afe-428e-a6b7-d265c1cabd5f_480x.png?v=1613741844	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Bhawna-Sharma_3b02662f-4afe-428e-a6b7-d265c1cabd5f_480x5f3d.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:29%20GMT	http://ambronite.com/cdn/shop/files/Christos-cosmos-tattoo_480x.png?v=1613741532	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Christos-cosmos-tattoo_480x2a25.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:33	117399/117399	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f1e32b1c36c1f3d0f02205b034e0f466%22	https://ambronite.com/pages/community-christos-tziortzis	C:/My%20Web%20Sites/ambronite/ambronite.com/pages/community-christos-tziortzis.html	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.226.delayed	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	57884/57884	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Dec%202024%2021:54:00%20GMT	https://ambronite.com/cdn/shop/files/Christos-cosmos-tattoo_480x.png?v=1613741532	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/Christos-cosmos-tattoo_480x2a25.png	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:30%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.228.delayed	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:31%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/ambronite-ambassadors)
11:04:34	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.22a.delayed	(from https://ambronite.com/pages/refer-a-friend)
11:04:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:31%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/refer-a-friend)
11:04:35	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.22c.delayed	(from https://ambronite.com/pages/refer-a-friend)
11:04:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:31%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/refer-a-friend)
11:04:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:32%20GMT	http://ambronite.com/cdn/shop/files/background-laidback-lady_1200x.jpg?v=1613719105	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/background-laidback-lady_1200x59c9.jpg	(from https://ambronite.com/pages/refer-a-friend)
11:04:36	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.230.delayed	(from https://ambronite.com/pages/refer-a-friend)
11:04:36	67366/67366	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Dec%202024%2017:07:44%20GMT	https://ambronite.com/cdn/shop/files/background-laidback-lady_1200x.jpg?v=1613719105	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/files/background-laidback-lady_1200x59c9.jpg	(from https://ambronite.com/pages/refer-a-friend)
11:04:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:33%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/refer-a-friend)
11:04:36	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.232.delayed	(from https://ambronite.com/pages/refer-a-friend)
11:04:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:33%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/pages/refer-a-friend)
11:04:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:33%20GMT	http://ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/shopify_common-33bb9d312118840468a53f36b59c62c1e8f2b7d1a0a77250db9e300441827470.js	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/shopify_common-33bb9d312118840468a53f36b59c62c1e8f2b7d1a0a77250db9e300441827470.js	(from https://ambronite.com/account/login)
11:04:38	2086/2086	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2008%20Nov%202024%2005:48:17%20GMT	https://ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/shopify_common-33bb9d312118840468a53f36b59c62c1e8f2b7d1a0a77250db9e300441827470.js	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/shopify_common-33bb9d312118840468a53f36b59c62c1e8f2b7d1a0a77250db9e300441827470.js	(from https://ambronite.com/account/login)
11:04:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:34%20GMT	http://ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	(from https://ambronite.com/account/login)
11:04:38	543/543	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2008%20Nov%202024%2010:45:41%20GMT	https://ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	(from https://ambronite.com/account/login)
11:04:39	105703/105703	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:24c60a6dc65ee2d3c333f14a456cb158%22	https://ambronite.com/account/POST	C:/My%20Web%20Sites/ambronite/ambronite.com/account/POST	(from https://ambronite.com/account/login)
11:04:39	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.239.delayed	(from https://ambronite.com/account/login)
11:04:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:35%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/account/login)
11:04:39	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.23b.delayed	(from https://ambronite.com/account/login)
11:04:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:36%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/account/login)
11:04:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:36%20GMT	http://ambronite.com/cdn/shop/t/38/assets/styles-account-pages.css?v=135306280578872275101564999131	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/t/38/assets/styles-account-pagesd296.css	(from https://ambronite.com/account/login)
11:04:40	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.23f.delayed	(from https://ambronite.com/account/login)
11:04:40	299/299	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Nov%202024%2020:56:13%20GMT	https://ambronite.com/cdn/shop/t/38/assets/styles-account-pages.css?v=135306280578872275101564999131	C:/My%20Web%20Sites/ambronite/ambronite.com/cdn/shop/t/38/assets/styles-account-pagesd296.css	(from https://ambronite.com/account/login)
11:04:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Dec%202024%2006:04:37%20GMT	https://ambronite.com/podcast	C:/My%20Web%20Sites/ambronite/ambronite.com/podcast	(from https://ambronite.com/account/login)
11:04:41	0/-1	---M--	301	error ('')			https://ambronite.com/blog	C:/My%20Web%20Sites/ambronite/ambronite.com/blog.241.delayed	(from https://ambronite.com/account/login)
